Table name;Table description;Table Abbreviation;Column name;Column datatype;Length;Precision;Domain;Primary key;Foreign key;Unique;Required;Parent table;Parent column;Column description;Column check constraint;Column default value
docsloc_section;lien entre la table docs_location et docs_section;;num_section;INT;0;0;;True;True;False;True;docs_section;idsection;Identifiant de la table docs_section;;
empr;Liste des emprunteurs;Emprunteurs;id_empr;INT;0;0;;True;False;False;True;;;Identifiant des emprunteurs;;
empr;Liste des emprunteurs;Emprunteurs;empr_cb;VARCHAR(255);255;0;;False;False;False;False;;;Code barre de l'emprunteur (unique);;
empr;Liste des emprunteurs;Emprunteurs;empr_nom;VARCHAR(255);255;0;;False;False;False;True;;;Nom de famille;;
empr;Liste des emprunteurs;Emprunteurs;empr_prenom;VARCHAR(255);255;0;;False;False;False;True;;;Prénom;;
empr;Liste des emprunteurs;Emprunteurs;empr_adr1;VARCHAR(255);255;0;;False;False;False;True;;;Adresse;;
empr;Liste des emprunteurs;Emprunteurs;empr_adr2;VARCHAR(255);255;0;;False;False;False;True;;;Adresse complémentaire;;
empr;Liste des emprunteurs;Emprunteurs;empr_cp;VARCHAR(10);10;0;;False;False;False;True;;;Code postal;;
empr;Liste des emprunteurs;Emprunteurs;empr_ville;VARCHAR(255);255;0;;False;False;False;True;;;ville;;
empr;Liste des emprunteurs;Emprunteurs;empr_pays;VARCHAR(255);255;0;;False;False;False;True;;;pays;;
empr;Liste des emprunteurs;Emprunteurs;empr_mail;VARCHAR(50);50;0;;False;False;False;True;;;adresse email ;;
empr;Liste des emprunteurs;Emprunteurs;empr_tel1;VARCHAR(255);255;0;;False;False;False;True;;;numéro de téléphone 1;;
empr;Liste des emprunteurs;Emprunteurs;empr_tel2;VARCHAR(255);255;0;;False;False;False;True;;;numéro de téléphone 1;;
empr;Liste des emprunteurs;Emprunteurs;empr_prof;VARCHAR(255);255;0;;False;False;False;True;;;Profession;;
empr;Liste des emprunteurs;Emprunteurs;empr_year;INT;0;0;;False;False;False;True;;;Année de naissance;;0
empr;Liste des emprunteurs;Emprunteurs;empr_categ;INT;0;0;;False;True;False;True;empr_categ;id_categ_empr;Categorie de l'emprunteur;;
empr;Liste des emprunteurs;Emprunteurs;empr_codestat;INT;0;0;;False;True;False;True;empr_codestat;idcode;code statistique de l'emprunteur;;
empr;Liste des emprunteurs;Emprunteurs;empr_creation;DATE;0;0;;False;False;False;True;;;Date de création de l'emprunteur;;0000-00-00
empr;Liste des emprunteurs;Emprunteurs;empr_modif;DATE;0;0;;False;False;False;True;;;Date de dernière modification des informations de l'emprunteur;;0000-00-00
empr;Liste des emprunteurs;Emprunteurs;empr_sexe;TINYINT;0;0;;False;False;False;True;;;Sexe;;0
empr;Liste des emprunteurs;Emprunteurs;empr_login;VARCHAR(255);255;0;;False;False;False;True;;;Nom d'utilisateur pour accéder aux prêts en cours + réservation (login);;
empr;Liste des emprunteurs;Emprunteurs;empr_password;VARCHAR(10);10;0;;False;False;False;True;;;Mot de passe pour accéder aux prêts en cours + réservation;;
empr;Liste des emprunteurs;Emprunteurs;empr_date_adhesion;DATE;0;0;;False;False;False;False;;;Date d'adhésion;;
empr;Liste des emprunteurs;Emprunteurs;empr_date_expiration;DATE;0;0;;False;False;False;False;;;Date d'expiration de la carte;;
empr;Liste des emprunteurs;Emprunteurs;empr_msg;TINYTEXT;0;0;;False;False;False;False;;;Message libre concernant l'emprunteur;;
empr;Liste des emprunteurs;Emprunteurs;empr_lang;VARCHAR(10);10;0;;False;False;False;True;;;Langue par défaut utilisée par l'emprunteur pour l'OPAC;;'fr_FR'
empr;Liste des emprunteurs;Emprunteurs;empr_ldap;TINYINT;0;0;;False;False;False;False;;;Emprunteur synchronisé avec le LDAP ( oui : 1 non : 0);;0
empr;Liste des emprunteurs;Emprunteurs;type_abt;INT;0;0;;False;True;False;True;type_abts;id_type_abt;Type d'abonnement;;
empr;Liste des emprunteurs;Emprunteurs;last_loan_date;DATE;0;0;;False;False;False;False;;;Dernier date d'emprunt;;
empr;Liste des emprunteurs;Emprunteurs;empr_location;INT;0;0;;False;True;False;False;docs_location;idlocation;Identifiant de la table docs_location;;
empr;Liste des emprunteurs;Emprunteurs;date_fin_blocage;DATE;0;0;;False;False;False;False;;;Date de fin d'interdiction d'emprunt;;
empr_categ;Liste des catégories d'emprunteurs (famille, classe, ...);Catégories emprunteurs;id_categ_empr;INT;0;0;;True;False;False;True;;;Identifiant des catégories d'emprunteurs (famille, classe, ...);;
empr_categ;Liste des catégories d'emprunteurs (famille, classe, ...);Catégories emprunteurs;libelle;VARCHAR(255);255;0;;False;False;False;True;;;Libellé de la catégorie;;
empr_categ;Liste des catégories d'emprunteurs (famille, classe, ...);Catégories emprunteurs;duree_adhesion;INT;0;0;;False;False;False;False;;;Durée de validité de la carte d'adhésion pour cette catégorie;;365
empr_categ;Liste des catégories d'emprunteurs (famille, classe, ...);Catégories emprunteurs;tarif_abt;DECIMAL(16,2);16;2;;False;False;False;True;;;Tarif de l'abonnement;;0.00
empr_codestat;Codes statistiques des emprunteurs (libres);Codestat emprunteurs;idcode;INT;0;0;;True;False;False;True;;;Identifiant code statistique des emprunteurs (libres);;
empr_codestat;Codes statistiques des emprunteurs (libres);Codestat emprunteurs;libelle;VARCHAR(50);50;0;;False;False;False;True;;;Libellé associé au code (par défaut : 'DEFAULT');;'DEFAULT'
empr_custom;Liste des champs personalisés ajoutés à la fiche emprunteur;Champs personalisés emprunteur;idchamp;INT;0;0;;True;False;False;True;;;Identifiant des champs personalisés ajoutés à la fiche emprunteur;;
empr_custom;Liste des champs personalisés ajoutés à la fiche emprunteur;Champs personalisés emprunteur;name;VARCHAR(255);255;0;;False;False;False;True;;;Nom du champ;;
empr_custom;Liste des champs personalisés ajoutés à la fiche emprunteur;Champs personalisés emprunteur;titre;VARCHAR(255);255;0;;False;False;False;False;;;Libellé du champ affiché dans les formulaires emprunteurs;;
empr_custom;Liste des champs personalisés ajoutés à la fiche emprunteur;Champs personalisés emprunteur;type;VARCHAR(10);10;0;;False;False;False;True;;;Type de champ(liste, texte, ..);;'text'
empr_custom;Liste des champs personalisés ajoutés à la fiche emprunteur;Champs personalisés emprunteur;datatype;VARCHAR(10);10;0;;False;False;False;True;;;Type des données stockées dans ce champ ;;
empr_custom;Liste des champs personalisés ajoutés à la fiche emprunteur;Champs personalisés emprunteur;options;TEXT;0;0;;False;False;False;False;;;Options d'affichage liées au type (sous forme XML);;
empr_custom;Liste des champs personalisés ajoutés à la fiche emprunteur;Champs personalisés emprunteur;multiple;INT;0;0;;False;False;False;True;;;Le champ est-il visible dans l'OPAC ? (1=oui, 0=non);;0
empr_custom;Liste des champs personalisés ajoutés à la fiche emprunteur;Champs personalisés emprunteur;obligatoire;INT;0;0;;False;False;False;True;;;Le champ est-il obligatoire (0=non, 1=oui);;0
empr_custom;Liste des champs personalisés ajoutés à la fiche emprunteur;Champs personalisés emprunteur;ordre;INT;0;0;;False;False;False;False;;;Ordre d'affichage dans les formulaires;;
empr_custom_lists;Liste des valeurs et des libellés des listes de choix associées aux champs personalisés;Listes de choix pour les champs personalisés;empr_custom_champ;INT;0;0;;False;True;False;False;empr_custom;idchamp;Champ associé à la liste;;
empr_custom_lists;Liste des valeurs et des libellés des listes de choix associées aux champs personalisés;Listes de choix pour les champs personalisés;empr_custom_list_value;VARCHAR(255);255;0;;False;False;False;False;;;Valeur d'un élément de choix d'une liste;;
empr_custom_lists;Liste des valeurs et des libellés des listes de choix associées aux champs personalisés;Listes de choix pour les champs personalisés;empr_custom_list_lib;VARCHAR(255);255;0;;False;False;False;False;;;Libéllé associé à la valeur de l'élément de la liste;;
empr_custom_lists;Liste des valeurs et des libellés des listes de choix associées aux champs personalisés;Listes de choix pour les champs personalisés;ordre;INT;0;0;;False;False;False;False;;;Ordre d'affichage de l'élément de la liste;;
empr_custom_values;Valeurs saisies dans les champs personalisés pour chaque emprunteur;Valeurs des champs personalisés;empr_custom_champ;INT;0;0;;False;True;False;True;empr_custom;idchamp;Champ associé à la valeur;;
empr_custom_values;Valeurs saisies dans les champs personalisés pour chaque emprunteur;Valeurs des champs personalisés;empr_custom_origine;INT;0;0;;False;True;False;False;empr;id_empr;Emprunteur associé à la valeur;;
empr_custom_values;Valeurs saisies dans les champs personalisés pour chaque emprunteur;Valeurs des champs personalisés;empr_custom_small_text;VARCHAR(255);255;0;;False;False;False;False;;;Valeur de type de données 'small_text' (texte);;
empr_custom_values;Valeurs saisies dans les champs personalisés pour chaque emprunteur;Valeurs des champs personalisés;empr_custom_text;TEXT;0;0;;False;False;False;False;;;Valeur de type de données 'text' (Texte large);;
empr_custom_values;Valeurs saisies dans les champs personalisés pour chaque emprunteur;Valeurs des champs personalisés;empr_custom_integer;INT;0;0;;False;False;False;False;;;Valeur de type de données 'integer' (entier);;
empr_custom_values;Valeurs saisies dans les champs personalisés pour chaque emprunteur;Valeurs des champs personalisés;empr_custom_date;DATE;0;0;;False;False;False;False;;;Valeur de type de données 'date' (Date);;
empr_custom_values;Valeurs saisies dans les champs personalisés pour chaque emprunteur;Valeurs des champs personalisés;empr_custom_float;FLOAT;0;0;;False;False;False;False;;;Valeur de type de données 'float' (Nombre à virgule);;
empr_groupe;Liste des emprunteurs par groupe;Groupes lecteurs;empr_id;INT;0;0;;True;True;False;True;empr;id_empr;Emprunteur;;
empr_groupe;Liste des emprunteurs par groupe;Groupes lecteurs;groupe_id;INT;0;0;;True;True;False;True;groupe;id_groupe;Groupe d'appartenance;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;id_entite;INT;0;0;;True;False;False;True;;;identifiant de l'entité;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;type_entite;INT;0;0;;False;False;False;True;;;type de l'entité (0=Fournisseur,1=Bibliotheque);;0
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;num_bibli;INT;0;0;;False;True;False;True;entites;id_entite;numéro de la bibliotheque;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;raison_sociale;VARCHAR(255);255;0;;False;False;False;True;;;nom de l'entité (index);;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;commentaires;TEXT;0;0;;False;False;False;False;;;commentaires optionnels sur l'entité;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;siret;VARCHAR(25);25;0;;False;False;False;True;;;numéro de SIRET;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;naf;VARCHAR(5);5;0;;False;False;False;True;;;Code NAF;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;rcs;VARCHAR(25);25;0;;False;False;False;True;;;Numéro RCS;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;tva;VARCHAR(25);25;0;;False;False;False;True;;;Numéro de TVA Intra;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;num_cp_client;VARCHAR(25);25;0;;False;False;False;True;;;Numéro de compte chez le fournisseur;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;num_cp_compta;VARCHAR(255);255;0;;False;False;False;True;;;Numéro de compte comptable du fournisseur;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;site_web;VARCHAR(100);100;0;;False;False;False;True;;;url du site web de l'entité;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;logo;VARCHAR(255);255;0;;False;False;False;True;;;url du logo de l'entité (pour bibliotheque);;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;autorisations;MEDIUMTEXT;0;0;;False;False;False;True;;;Indique les autorisations que possède l'entité;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;num_frais;INT;0;0;;False;True;False;True;frais;id_frais;Identifiant des frais associés;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;num_paiement;INT;0;0;;False;True;False;True;paiements;id_paiement;Identifiant des paiements;;
entites;Structures définies dans PMB (Bibliothéques,Fournisseur, ...);;index_entite;TEXT;0;0;;False;False;False;True;;;Index de l'entité pour la recherche;;
equations;Requête permettant de remplir au mieu les bannette suivant l'attente du lecteur;;id_equation;INT;0;0;;True;False;False;True;;;Identifiant de l'équation;;
equations;Requête permettant de remplir au mieu les bannette suivant l'attente du lecteur;;num_classement;INT;0;0;;False;True;False;True;classements;id_classement;Identifiant sur le classement;;
equations;Requête permettant de remplir au mieu les bannette suivant l'attente du lecteur;;nom_equation;VARCHAR(255);255;0;;False;False;False;True;;;Nom de l'équation;;
equations;Requête permettant de remplir au mieu les bannette suivant l'attente du lecteur;;comment_equation;VARCHAR(255);255;0;;False;False;False;True;;;Commentaire sur l'équation;;
equations;Requête permettant de remplir au mieu les bannette suivant l'attente du lecteur;;requete;BLOB;0;0;;False;False;False;True;;;requete de remplissage de l'équation;;
equations;Requête permettant de remplir au mieu les bannette suivant l'attente du lecteur;;proprio_equation;INT;0;0;;False;False;False;True;;;propriètaire de l'équation;;
error_log;Logs des erreurs lors de l'importation de notices;Logs import;error_date;TIMESTAMP;0;0;;False;False;False;False;;;Date et heure de l'erreur;;CURRENT_TIMESTAMP
error_log;Logs des erreurs lors de l'importation de notices;Logs import;error_origin;VARCHAR(255);255;0;;False;False;False;False;;;Origine de l'erreur : (exemplaire ignoré, notice présente, ...);;
error_log;Logs des erreurs lors de l'importation de notices;Logs import;error_text;TEXT;0;0;;False;False;False;False;;;Message de l'erreur;;
etagere;LIste des étagéres virtuelles;;idetagere;INT;0;0;;True;False;False;True;;;Numéro unique de l'étagère;;
etagere;LIste des étagéres virtuelles;;name;VARCHAR(100);100;0;;False;False;False;True;;;Nom de l'étagère;;
etagere;LIste des étagéres virtuelles;;comment;BLOB;0;0;;False;False;False;True;;;Commentaire associé à l'étage;;
etagere;LIste des étagéres virtuelles;;validite;INT;0;0;;False;False;False;True;;;Etagère valide ou non (= visible ou non : 1=oui, 0=non);;0
etagere;LIste des étagéres virtuelles;;validite_date_deb;DATE;0;0;;False;False;False;True;;;Date de début de validité (la validité peut être restreinte à une période);;0000-00-00
etagere;LIste des étagéres virtuelles;;validite_date_fin;DATE;0;0;;False;False;False;True;;;Date de fin de validité;;0000-00-00
etagere;LIste des étagéres virtuelles;;visible_accueil;INT;0;0;;False;False;False;True;;;L'étagère est-elle visible dans l'OPAC si elle est valide ? (1=oui, 0=non);;1
etagere;LIste des étagéres virtuelles;;autorisations;MEDIUMTEXT;0;0;;False;False;False;False;;;Liste des autorisations d'accès pour les utilisateurs de PMB (IDS des utilisateurs autorisés séparés par des espaces);;
etagere_caddie;Caddies contenus dans les étagères;;etagere_id;INT;0;0;;True;True;False;True;etagere;idetagere;Etagères;;
etagere_caddie;Caddies contenus dans les étagères;;caddie_id;INT;0;0;;True;True;False;True;caddie;idcaddie;Caddies;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_id;INT;0;0;;True;False;False;True;;;Identifiant de l'exemplaire;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_cb;VARCHAR(50);50;0;;False;False;False;True;;;Code barre de l'exemplaire propre à la bibliothèque ou au prêteur;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_notice;INT;0;0;;False;True;False;False;notices;notice_id;Notice associée à l'exemplaire (si notice=0 alors bulletin forcément existant);;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_bulletin;INT;0;0;;False;True;False;False;bulletins;bulletin_id;Bulletin associé à l'exemplaire (si bulletin=0 alors notice forcément existante)!;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_typdoc;INT;0;0;;False;True;False;True;docs_type;idtyp_doc;Type d'exemplaire (=categorie de pret de la bibliothèque;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_cote;VARCHAR(50);50;0;;False;False;False;True;;;Cote du document (libre);;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_section;INT;0;0;;False;True;False;True;docs_section;idsection;Position géographique précise (section);;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_statut;INT;0;0;;False;True;False;True;docs_statut;idstatut;Statut de l'exemplaire (en cours de saisie, prêté, ...);;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_location;INT;0;0;;False;True;False;True;docs_location;idlocation;Position géographique globale (lieu);;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_codestat;INT;0;0;;False;True;False;True;docs_codestat;idcode;Code statistique de l'exemplaire;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_date_depot;DATE;0;0;;False;False;False;True;;;Date de depot de l'exemplaire;;0000-00-00
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_date_retour;DATE;0;0;;False;False;False;True;;;Date de retour d'exemplaire ;;0000-00-00
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_note;TINYTEXT;0;0;;False;False;False;True;;;Texte libre pour une note supplémentaire;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_prix;VARCHAR(255);255;0;;False;False;False;True;;;Prix de l'exemplaire;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_owner;INT;0;0;;False;True;False;True;lenders;idlender;Prêteur de l'exemplaire;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;expl_lastempr;INT;0;0;;False;True;False;False;empr;id_empr;Identifiant du dernier emprunteur;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;last_loan_date;DATE;0;0;;False;False;False;False;;;Dernière date d'emprunt;;
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;create_date;DATETIME;0;0;;False;False;False;True;;;Date de création de l"exemplaire;;2005-01-01 00:00:00
exemplaires;Liste des exemplaires de la bibliothèque;Exemplaires;update_date;TIMESTAMP;0;0;;False;False;False;False;;;Date de mise à jour de l"exemplaire;;CURRENT_TIMESTAMP
exercices;Exercices comptables;;id_exercice;INT;0;0;;True;False;False;True;;;Identifiant de l' exercice;;
exercices;Exercices comptables;;num_entite;INT;0;0;;False;True;False;True;entites;id_entite;Identifiant de l'entité associée;;
exercices;Exercices comptables;;libelle;VARCHAR(255);255;0;;False;False;False;True;;;LIbellé de l'exercice;;
exercices;Exercices comptables;;date_debut;DATE;0;0;;False;False;False;True;;;Date de début d'exercice;;2006-01-01
exercices;Exercices comptables;;date_fin;DATE;0;0;;False;False;False;True;;;Date de fin d'exercice;;2006-01-01
exercices;Exercices comptables;;statut;INT;0;0;;False;False;False;True;;;Statut de l'exercice;;1
expl_custom;Champs personalisés pour les exemplaires;;idchamp;INT;0;0;;True;False;False;True;;;Numéro unique du champ;;
expl_custom;Champs personalisés pour les exemplaires;;name;VARCHAR(255);255;0;;False;False;False;True;;;Nom du champ ;;
expl_custom;Champs personalisés pour les exemplaires;;titre;VARCHAR(255);255;0;;False;False;False;False;;;Libellé du champ affiché dans les formulaires exemplaires;;
expl_custom;Champs personalisés pour les exemplaires;;type;VARCHAR(10);10;0;;False;False;False;True;;;Type du champ (liste, texte...);;'text'
expl_custom;Champs personalisés pour les exemplaires;;datatype;VARCHAR(10);10;0;;False;False;False;True;;;Type des données du champ (integer, text, etc...);;
expl_custom;Champs personalisés pour les exemplaires;;options;TEXT;0;0;;False;False;False;False;;;Options d'affichage liées au champ (sous forme XML);;
expl_custom;Champs personalisés pour les exemplaires;;multiple;INT;0;0;;False;False;False;True;;;Champ visible dans l'OPAC (1=oui, 0=non);;0
expl_custom;Champs personalisés pour les exemplaires;;obligatoire;INT;0;0;;False;False;False;True;;;Champ obligatoire ? (1=oui 0=non);;0
expl_custom;Champs personalisés pour les exemplaires;;ordre;INT;0;0;;False;False;False;False;;;Ordre d'affichage du champ;;
expl_custom_lists;Liste des valeurs et des libellés des listes de choix associées aux champs personalisés exemplaires;;expl_custom_champ;INT;0;0;;False;True;False;False;expl_custom;idchamp;Numéro du champ associé à la liste de choix;;
expl_custom_lists;Liste des valeurs et des libellés des listes de choix associées aux champs personalisés exemplaires;;expl_custom_list_value;VARCHAR(255);255;0;;False;False;False;False;;;Valeur associée à un choix de liste;;
expl_custom_lists;Liste des valeurs et des libellés des listes de choix associées aux champs personalisés exemplaires;;expl_custom_list_lib;VARCHAR(255);255;0;;False;False;False;False;;;LIbellé associé à un choix de liste;;
expl_custom_lists;Liste des valeurs et des libellés des listes de choix associées aux champs personalisés exemplaires;;ordre;INT;0;0;;False;False;False;False;;;Ordre d'affichage de l'élément de choix de la liste;;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_id;INT;0;0;;True;False;False;True;;;Numéro unique d'exemplaire numérique;;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_notice;INT;0;0;;False;True;False;False;notices;notice_id;Notice associée à l'exemplaire numérique;;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_bulletin;INT;0;0;;False;True;False;False;bulletins;bulletin_id;Bulletin associée à l'exemplaire numérique;;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_nom;VARCHAR(255);255;0;;False;False;False;True;;;Nom du document numérique (texte libre);;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_mimetype;VARCHAR(255);255;0;;False;False;False;True;;;Mimetype du document numérique;;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_url;TEXT;0;0;;False;False;False;True;;;Si le document n'est pas stoqué dans le base, ce peut être une url pour y accéder;;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_data;LONGBLOB;0;0;;False;False;False;False;;;Document lui même si stoqué dans la base;;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_vignette;LONGBLOB;0;0;;False;False;False;False;;;Vignette affichée dans les notices fournie ou générée automatiquement;;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_extfichier;VARCHAR(20);20;0;;False;False;False;False;;;Extension initiale du fichier transmis (si pas URL);;
explnum;Exemplaires numériques associés à une notice;Exemplaires numériques;explnum_nomfichier;TEXT;0;0;;False;False;False;False;;;Nom initial du fichier transmis (si pas URL);;
frais;Types de frais (ports,commissions,....);;id_frais;INT;0;0;;True;False;False;True;;;Identifiant ;;
frais;Types de frais (ports,commissions,....);;libelle;VARCHAR(255);255;0;;False;False;False;True;;;Libellé;;
frais;Types de frais (ports,commissions,....);;condition_frais;TEXT;0;0;;False;False;False;True;;;Condition des frais;;
frais;Types de frais (ports,commissions,....);;montant;FLOAT;0;0;;False;False;False;True;;;Montant des frais;;0.00
frais;Types de frais (ports,commissions,....);;num_cp_compta;VARCHAR(25);25;0;;False;False;False;True;;;Numéro du compte comptable;;
frais;Types de frais (ports,commissions,....);;num_tva_achat;VARCHAR(25);25;0;;False;False;False;False;;;Numéro du compte TVA achats associé au frais;;
grilles;Grille de positionnement des champs dans les formulaires de notices;;grille_typdoc;CHAR(2);2;0;;True;False;False;True;;;Type de notices;;'a'
grilles;Grille de positionnement des champs dans les formulaires de notices;;grille_niveau_biblio;CHAR(1);1;0;;True;False;False;True;;;m : monographie, s : périodique;;'m'
grilles;Grille de positionnement des champs dans les formulaires de notices;;grille_localisation;INT;0;0;;True;True;False;True;docs_location;idlocation;Localisation;;
grilles;Grille de positionnement des champs dans les formulaires de notices;;descr_format;MEDIUMTEXT;0;0;;False;False;False;False;;;XML de description de positionnement des champs;;
groupe;Groupes de lecteurs;Groupes emprunteurs;id_groupe;INT;0;0;;True;False;False;True;;;Identifiant du groupe;;
groupe;Groupes de lecteurs;Groupes emprunteurs;libelle_groupe;VARCHAR(50);50;0;;False;False;False;True;;;Libellé du groupe;;
groupe;Groupes de lecteurs;Groupes emprunteurs;resp_groupe;INT;0;0;;False;False;False;False;;;Responsable du groupe;;0
groupe;Groupes de lecteurs;Groupes emprunteurs;id_empr;INT;0;0;;False;True;False;True;empr;id_empr;Identifiant de l'emprunteur;;
import_marc;Table temporaire d'import pour stocker les notices d'un fichier avant traitement!;Import MARC;id_import;INT;0;0;;True;False;False;True;;;Identifiant de l'import;;
import_marc;Table temporaire d'import pour stocker les notices d'un fichier avant traitement!;Import MARC;notice;LONGBLOB;0;0;;False;False;False;True;;;Notice brute;;
import_marc;Table temporaire d'import pour stocker les notices d'un fichier avant traitement!;Import MARC;origine;VARCHAR(50);50;0;;False;False;False;False;;;Numéro unique pour la session de l'import;;
import_marc;Table temporaire d'import pour stocker les notices d'un fichier avant traitement!;Import MARC;no_notice;INT;0;0;;False;False;False;False;;;Numéro d'import;;0
indexint;Liste des indexes numériques (Dewey);;indexint_id;INT;0;0;;True;False;False;True;;;Identifiant de l'indexation numérique;;
indexint;Liste des indexes numériques (Dewey);;indexint_name;VARCHAR(255);255;0;;False;False;False;True;;;Indexation;;
indexint;Liste des indexes numériques (Dewey);;indexint_comment;TEXT;0;0;;False;False;False;False;;;Description libre de l'indexation;;
indexint;Liste des indexes numériques (Dewey);;index_indexint;TEXT;0;0;;False;False;False;False;;;Champ d'indexation des indices numériques pour la recherche;;
lenders;Liste des prêteurs;Prêteurs;idlender;INT;0;0;;True;False;False;True;;;Identifiant du prêteur;;
lenders;Liste des prêteurs;Prêteurs;lender_libelle;VARCHAR(30);30;0;;False;False;False;True;;;Nom du prêteur;;
liens_actes;Table de lien entre les actes;;num_acte;INT;0;0;;True;False;False;True;;;Identifiant de l'acte;;0
liens_actes;Table de lien entre les actes;;num_acte_lie;INT;0;0;;True;True;False;True;actes;id_acte;Identifiant Acte lié;;
lignes_actes;Table des lignes par actes d'achats;;id_ligne;INT;0;0;;True;False;False;True;;;Identifiant de ligne;;
lignes_actes;Table des lignes par actes d'achats;;type_ligne;INT;0;0;;False;False;False;True;;;Type de la ligne (notice,bulletin,frais,texte,...);;0
lignes_actes;Table des lignes par actes d'achats;;num_acte;INT;0;0;;False;True;False;True;actes;id_acte;Identifiant de l'acte auquel est rattachée la ligne;;
lignes_actes;Table des lignes par actes d'achats;;lig_ref;INT;0;0;;False;True;False;False;lignes_actes;id_ligne;Référence de la ligne;;
lignes_actes;Table des lignes par actes d'achats;;num_acquisition;INT;0;0;;False;True;False;True;suggestions;id_suggestion;Identifiant de l'acquisition auquel est rattachée la ligne de l'acte;;
lignes_actes;Table des lignes par actes d'achats;;num_rubrique;INT;0;0;;False;True;False;False;rubriques;id_rubrique;Identifiant de la rubrique;;
lignes_actes;Table des lignes par actes d'achats;;num_produit;INT;0;0;;False;False;False;True;;;Numéro du produit (soit num_notice , num_bulletin , num_frais);;0
lignes_actes;Table des lignes par actes d'achats;;num_type;INT;0;0;;False;True;False;False;types_produits;id_produit;Identifiant du type de produit;;
lignes_actes;Table des lignes par actes d'achats;;libelle;TEXT;0;0;;False;False;False;True;;;Libellé de la ligne;;
lignes_actes;Table des lignes par actes d'achats;;code;VARCHAR(255);255;0;;False;False;False;True;;;ISBN , ISSN;;
lignes_actes;Table des lignes par actes d'achats;;prix;FLOAT;0;0;;False;False;False;True;;;Prix de l'ouvrage;;0.00
lignes_actes;Table des lignes par actes d'achats;;tva;FLOAT;0;0;;False;False;False;True;;;Montant de la tva sur l'ouvrage;;0.00
lignes_actes;Table des lignes par actes d'achats;;nb;INT;0;0;;False;False;False;True;;;Nombre d'exemplaires commandés;;1
lignes_actes;Table des lignes par actes d'achats;;date_ech;DATE;0;0;;False;False;False;True;;;Date de livraison prévue;;0000-00-00
lignes_actes;Table des lignes par actes d'achats;;date_cre;DATE;0;0;;False;False;False;True;;;Date création ligne;;0000-00-00
lignes_actes;Table des lignes par actes d'achats;;statut;INT;0;0;;False;False;False;True;;;Sattut de ligne (0=valider,1=validée,2=payé,4=livré,8=Facturé,16=Archivé....);;0
lignes_actes;Table des lignes par actes d'achats;;remise;FLOAT;0;0;;False;False;False;True;;;Montant de la remise;;0.00
